,01_20_2022,01_19_2022
Kreis Borken,29846,29050
Ahaus,3802,3726
Bocholt,5069,4945
Borken,3269,3121
Gescher,1065,1041
Gronau,5388,5299
Heek,720,698
Heiden,528,497
Isselburg,754,741
Legden,518,510
Raesfeld,712,691
Reken,831,809
Rhede,1241,1209
Schöppingen,601,585
Stadtlohn,1594,1547
Südlohn,500,484
Velen,928,895
Vreden,2190,2118
abweichender Meldeort,136,134
