,08_29_2021,08_28_2021
Kreis Borken,15113,15060
Ahaus,1809,1798
Bocholt,2796,2781
Borken,1600,1598
Gescher,642,641
Gronau,2636,2633
Heek,410,409
Heiden,234,232
Isselburg,469,469
Legden,287,287
Raesfeld,403,401
Reken,504,503
Rhede,663,661
Schöppingen,311,310
Stadtlohn,726,716
Südlohn,220,220
Velen,451,451
Vreden,900,899
abweichender Meldeort,52,51
