,07_10_2021,07_09_2021
Kreis Borken,13923,13911
Ahaus,1682,1678
Bocholt,2567,2565
Borken,1496,1496
Gescher,622,622
Gronau,2281,2281
Heek,397,395
Heiden,227,227
Isselburg,452,451
Legden,283,283
Raesfeld,393,391
Reken,486,486
Rhede,612,612
Schöppingen,287,287
Stadtlohn,656,656
Südlohn,215,214
Velen,419,419
Vreden,848,848
