,12_26_2021,12_25_2021
Kreis Borken,22903,22903
Ahaus,2696,2696
Bocholt,4174,4174
Borken,2416,2416
Gescher,868,868
Gronau,4215,4215
Heek,582,582
Heiden,422,422
Isselburg,673,673
Legden,424,424
Raesfeld,574,574
Reken,692,692
Rhede,1020,1020
Schöppingen,455,455
Stadtlohn,1238,1238
Südlohn,358,358
Velen,686,686
Vreden,1300,1300
abweichender Meldeort,110,110
