,10_22_2021,10_21_2021
Kreis Borken,16515,16469
Ahaus,1981,1978
Bocholt,2958,2955
Borken,1762,1751
Gescher,666,663
Gronau,3090,3081
Heek,422,422
Heiden,287,286
Isselburg,512,508
Legden,307,306
Raesfeld,435,433
Reken,527,527
Rhede,694,691
Schöppingen,333,333
Stadtlohn,828,825
Südlohn,235,235
Velen,479,476
Vreden,931,931
abweichender Meldeort,68,68
