,10_24_2021,10_23_2021
Kreis Borken,16599,16565
Ahaus,1988,1987
Bocholt,2969,2964
Borken,1782,1770
Gescher,671,668
Gronau,3101,3101
Heek,424,424
Heiden,288,288
Isselburg,514,513
Legden,308,308
Raesfeld,438,436
Reken,527,527
Rhede,700,698
Schöppingen,334,334
Stadtlohn,840,834
Südlohn,235,235
Velen,481,479
Vreden,931,931
abweichender Meldeort,68,68
