,12_05_2021,12_04_2021
Kreis Borken,20975,20829
Ahaus,2529,2522
Bocholt,3710,3684
Borken,2196,2183
Gescher,842,835
Gronau,3867,3835
Heek,518,512
Heiden,406,405
Isselburg,623,618
Legden,385,384
Raesfeld,534,527
Reken,653,647
Rhede,903,897
Schöppingen,417,416
Stadtlohn,1140,1126
Südlohn,322,317
Velen,642,637
Vreden,1187,1184
abweichender Meldeort,101,100
