,08_02_2021,08_01_2021
Kreis Borken,14143,14143
Ahaus,1698,1698
Bocholt,2605,2605
Borken,1503,1503
Gescher,627,627
Gronau,2336,2336
Heek,400,400
Heiden,227,227
Isselburg,453,453
Legden,284,284
Raesfeld,396,396
Reken,486,486
Rhede,625,625
Schöppingen,292,292
Stadtlohn,666,666
Südlohn,215,215
Velen,432,432
Vreden,857,857
abweichender Meldeort,41,41
