,12_01_2021,11_30_2021
Kreis Borken,20308,20081
Ahaus,2461,2450
Bocholt,3578,3544
Borken,2135,2105
Gescher,821,810
Gronau,3728,3699
Heek,498,490
Heiden,390,377
Isselburg,612,606
Legden,370,365
Raesfeld,509,497
Reken,631,626
Rhede,870,861
Schöppingen,410,405
Stadtlohn,1099,1084
Südlohn,308,304
Velen,625,607
Vreden,1161,1151
abweichender Meldeort,102,100
