,08_22_2021,08_21_2021
Kreis Borken,14711,14669
Ahaus,1749,1748
Bocholt,2695,2688
Borken,1555,1545
Gescher,634,634
Gronau,2544,2534
Heek,408,408
Heiden,232,232
Isselburg,464,463
Legden,285,285
Raesfeld,397,397
Reken,496,496
Rhede,654,654
Schöppingen,305,305
Stadtlohn,701,697
Südlohn,218,218
Velen,442,438
Vreden,887,882
abweichender Meldeort,45,45
