,10_26_2021,10_25_2021
Kreis Borken,16637,16600
Ahaus,1992,1988
Bocholt,2975,2969
Borken,1783,1783
Gescher,671,671
Gronau,3115,3101
Heek,424,424
Heiden,288,288
Isselburg,515,514
Legden,309,308
Raesfeld,439,438
Reken,527,527
Rhede,703,700
Schöppingen,335,334
Stadtlohn,842,840
Südlohn,235,235
Velen,483,481
Vreden,932,931
abweichender Meldeort,69,68
