,07_08_2021,07_07_2021
Kreis Borken,13900,13890
Ahaus,1671,1669
Bocholt,2565,2561
Borken,1494,1494
Gescher,622,621
Gronau,2281,2281
Heek,395,395
Heiden,227,227
Isselburg,451,451
Legden,283,283
Raesfeld,389,389
Reken,486,486
Rhede,612,612
Schöppingen,287,286
Stadtlohn,656,654
Südlohn,214,214
Velen,419,419
Vreden,848,848
