,08_28_2021,08_27_2021
Kreis Borken,15058,15003
Ahaus,1798,1796
Bocholt,2780,2769
Borken,1598,1585
Gescher,641,641
Gronau,2633,2619
Heek,409,409
Heiden,232,232
Isselburg,469,469
Legden,287,286
Raesfeld,401,401
Reken,502,497
Rhede,661,659
Schöppingen,310,310
Stadtlohn,716,715
Südlohn,220,220
Velen,451,450
Vreden,899,895
abweichender Meldeort,51,50
