Ort,Gesamtzahl
Ahlen,3440
Beckum,1451
Beelen,239
Drensteinfurt,357
Ennigerloh,773
Everswinkel,231
Oelde,1557
Ostbevern,393
Sassenberg,479
Sendenhorst,385
Telgte,623
Wadersloh,538
Warendorf,1128
GESAMT,11594
