Ort,Gesamtzahl
Ahlen,3586
Beckum,1488
Beelen,247
Drensteinfurt,365
Ennigerloh,800
Everswinkel,246
Oelde,1607
Ostbevern,398
Sassenberg,502
Sendenhorst,390
Telgte,641
Wadersloh,560
Warendorf,1171
GESAMT,12001
