Ort,Gesamtzahl
Ahlen,5073
Beckum,2551
Beelen,505
Drensteinfurt,674
Ennigerloh,1279
Everswinkel,538
Oelde,2294
Ostbevern,673
Sassenberg,999
Sendenhorst,678
Telgte,1082
Wadersloh,956
Warendorf,2357
GESAMT,19659
