Ort,Gesamtzahl
Ahlen,3962
Beckum,1718
Beelen,293
Drensteinfurt,397
Ennigerloh,878
Everswinkel,274
Oelde,1742
Ostbevern,408
Sassenberg,538
Sendenhorst,436
Telgte,741
Wadersloh,604
Warendorf,1366
GESAMT,13357
