Ort,Gesamtzahl
Ahlen,7039
Beckum,3311
Beelen,613
Drensteinfurt,1026
Ennigerloh,1676
Everswinkel,676
Oelde,2957
Ostbevern,879
Sassenberg,1283
Sendenhorst,1046
Telgte,1328
Wadersloh,1199
Warendorf,2994
GESAMT,26027
