Ort,Gesamtzahl
Ahlen,4685
Beckum,2291
Beelen,457
Drensteinfurt,563
Ennigerloh,1114
Everswinkel,455
Oelde,2143
Ostbevern,606
Sassenberg,856
Sendenhorst,549
Telgte,988
Wadersloh,844
Warendorf,2076
GESAMT,17627
