Ort,Gesamtzahl
Ahlen,3724
Beckum,1567
Beelen,255
Drensteinfurt,375
Ennigerloh,824
Everswinkel,260
Oelde,1650
Ostbevern,401
Sassenberg,506
Sendenhorst,406
Telgte,708
Wadersloh,569
Warendorf,1232
GESAMT,12477
