Ort,Gesamtzahl
Ahlen,5534
Beckum,2735
Beelen,546
Drensteinfurt,782
Ennigerloh,1388
Everswinkel,574
Oelde,2456
Ostbevern,766
Sassenberg,1112
Sendenhorst,777
Telgte,1162
Wadersloh,1018
Warendorf,2563
GESAMT,21413
