Ort,Gesamtzahl
Ahlen,3943
Beckum,1709
Beelen,289
Drensteinfurt,395
Ennigerloh,874
Everswinkel,273
Oelde,1734
Ostbevern,407
Sassenberg,534
Sendenhorst,432
Telgte,740
Wadersloh,603
Warendorf,1361
GESAMT,13294
