Ort,Gesamtzahl
Ahlen,3598
Beckum,1499
Beelen,248
Drensteinfurt,369
Ennigerloh,803
Everswinkel,246
Oelde,1621
Ostbevern,399
Sassenberg,504
Sendenhorst,398
Telgte,655
Wadersloh,560
Warendorf,1181
GESAMT,12081
