Ort,Gesamtzahl
Ahlen,4008
Beckum,1762
Beelen,301
Drensteinfurt,414
Ennigerloh,895
Everswinkel,275
Oelde,1770
Ostbevern,408
Sassenberg,572
Sendenhorst,438
Telgte,749
Wadersloh,611
Warendorf,1398
GESAMT,13601
