Ort,Gesamtzahl
Ahlen,10054
Beckum,5441
Beelen,905
Drensteinfurt,1686
Ennigerloh,2423
Everswinkel,969
Oelde,4232
Ostbevern,1295
Sassenberg,1804
Sendenhorst,1559
Telgte,1783
Wadersloh,1579
Warendorf,4228
GESAMT,37958
