Ort,Gesamtzahl
Ahlen,7850
Beckum,3663
Beelen,683
Drensteinfurt,1175
Ennigerloh,1797
Everswinkel,721
Oelde,3138
Ostbevern,926
Sassenberg,1356
Sendenhorst,1144
Telgte,1388
Wadersloh,1273
Warendorf,3182
GESAMT,28296
