Ort,Gesamtzahl
Ahlen,5464
Beckum,2702
Beelen,536
Drensteinfurt,772
Ennigerloh,1372
Everswinkel,571
Oelde,2444
Ostbevern,746
Sassenberg,1101
Sendenhorst,765
Telgte,1140
Wadersloh,1002
Warendorf,2538
GESAMT,21153
