Ort,Gesamtzahl
Ahlen,3483
Beckum,1460
Beelen,244
Drensteinfurt,361
Ennigerloh,789
Everswinkel,234
Oelde,1574
Ostbevern,392
Sassenberg,492
Sendenhorst,389
Telgte,633
Wadersloh,551
Warendorf,1145
GESAMT,11747
