Ort,Gesamtzahl
Ahlen,3473
Beckum,1458
Beelen,244
Drensteinfurt,360
Ennigerloh,781
Everswinkel,233
Oelde,1566
Ostbevern,391
Sassenberg,492
Sendenhorst,386
Telgte,631
Wadersloh,549
Warendorf,1135
GESAMT,11699
