Ort,Gesamtzahl
Ahlen,3697
Beckum,1548
Beelen,253
Drensteinfurt,374
Ennigerloh,821
Everswinkel,253
Oelde,1645
Ostbevern,401
Sassenberg,506
Sendenhorst,405
Telgte,705
Wadersloh,566
Warendorf,1226
GESAMT,12400
