Ort,Gesamtzahl
Ahlen,5986
Beckum,2911
Beelen,559
Drensteinfurt,867
Ennigerloh,1469
Everswinkel,603
Oelde,2630
Ostbevern,829
Sassenberg,1154
Sendenhorst,846
Telgte,1226
Wadersloh,1092
Warendorf,2678
GESAMT,22850
