Ort,Gesamtzahl
Ahlen,5424
Beckum,2673
Beelen,533
Drensteinfurt,750
Ennigerloh,1349
Everswinkel,570
Oelde,2407
Ostbevern,732
Sassenberg,1088
Sendenhorst,756
Telgte,1138
Wadersloh,992
Warendorf,2517
GESAMT,20929
