Ort,Gesamtzahl
Ahlen,3859
Beckum,1640
Beelen,280
Drensteinfurt,383
Ennigerloh,856
Everswinkel,266
Oelde,1708
Ostbevern,405
Sassenberg,519
Sendenhorst,424
Telgte,727
Wadersloh,593
Warendorf,1326
GESAMT,12986
