Ort,Gesamtzahl
Ahlen,5167
Beckum,2585
Beelen,517
Drensteinfurt,704
Ennigerloh,1322
Everswinkel,550
Oelde,2334
Ostbevern,685
Sassenberg,1037
Sendenhorst,705
Telgte,1097
Wadersloh,960
Warendorf,2423
GESAMT,20086
