Ort,Gesamtzahl
Ahlen,3500
Beckum,1462
Beelen,244
Drensteinfurt,361
Ennigerloh,789
Everswinkel,235
Oelde,1581
Ostbevern,394
Sassenberg,495
Sendenhorst,389
Telgte,633
Wadersloh,552
Warendorf,1144
GESAMT,11779
