Ort,Gesamtzahl
Ahlen,3521
Beckum,1468
Beelen,245
Drensteinfurt,361
Ennigerloh,793
Everswinkel,235
Oelde,1593
Ostbevern,395
Sassenberg,498
Sendenhorst,389
Telgte,637
Wadersloh,556
Warendorf,1151
GESAMT,11842
