Ort,Gesamtzahl
Ahlen,3855
Beckum,1632
Beelen,280
Drensteinfurt,383
Ennigerloh,853
Everswinkel,266
Oelde,1702
Ostbevern,404
Sassenberg,518
Sendenhorst,419
Telgte,727
Wadersloh,593
Warendorf,1322
GESAMT,12954
