Ort,Gesamtzahl
Ahlen,3838
Beckum,1621
Beelen,278
Drensteinfurt,381
Ennigerloh,848
Everswinkel,264
Oelde,1689
Ostbevern,404
Sassenberg,517
Sendenhorst,417
Telgte,725
Wadersloh,591
Warendorf,1299
GESAMT,12872
