Ort,Gesamtzahl
Ahlen,10348
Beckum,5694
Beelen,935
Drensteinfurt,1747
Ennigerloh,2554
Everswinkel,1004
Oelde,4362
Ostbevern,1341
Sassenberg,1893
Sendenhorst,1623
Telgte,1854
Wadersloh,1655
Warendorf,4421
GESAMT,39431
