Ort,Gesamtzahl
Ahlen,9681
Beckum,5088
Beelen,874
Drensteinfurt,1596
Ennigerloh,2263
Everswinkel,920
Oelde,4003
Ostbevern,1217
Sassenberg,1687
Sendenhorst,1487
Telgte,1688
Wadersloh,1512
Warendorf,3947
GESAMT,35963
