Ort,Gesamtzahl
Ahlen,3711
Beckum,1563
Beelen,253
Drensteinfurt,374
Ennigerloh,822
Everswinkel,259
Oelde,1647
Ostbevern,401
Sassenberg,506
Sendenhorst,406
Telgte,708
Wadersloh,568
Warendorf,1228
GESAMT,12446
