Ort,Gesamtzahl
Ahlen,7486
Beckum,3477
Beelen,643
Drensteinfurt,1110
Ennigerloh,1714
Everswinkel,702
Oelde,3044
Ostbevern,897
Sassenberg,1313
Sendenhorst,1105
Telgte,1357
Wadersloh,1249
Warendorf,3086
GESAMT,27183
