Ort,Gesamtzahl
Ahlen,5047
Beckum,2541
Beelen,505
Drensteinfurt,667
Ennigerloh,1270
Everswinkel,535
Oelde,2283
Ostbevern,669
Sassenberg,989
Sendenhorst,659
Telgte,1078
Wadersloh,954
Warendorf,2346
GESAMT,19543
