Ort,Gesamtzahl
Ahlen,3455
Beckum,1452
Beelen,241
Drensteinfurt,359
Ennigerloh,777
Everswinkel,232
Oelde,1565
Ostbevern,393
Sassenberg,487
Sendenhorst,387
Telgte,630
Wadersloh,542
Warendorf,1131
GESAMT,11651
