Ort,Gesamtzahl
Ahlen,8500
Beckum,3994
Beelen,733
Drensteinfurt,1303
Ennigerloh,1873
Everswinkel,768
Oelde,3344
Ostbevern,979
Sassenberg,1432
Sendenhorst,1247
Telgte,1446
Wadersloh,1342
Warendorf,3356
GESAMT,30317
