Ort,Gesamtzahl
Ahlen,3468
Beckum,1454
Beelen,244
Drensteinfurt,359
Ennigerloh,777
Everswinkel,232
Oelde,1570
Ostbevern,393
Sassenberg,489
Sendenhorst,388
Telgte,630
Wadersloh,543
Warendorf,1133
GESAMT,11680
