Ort,Gesamtzahl
Ahlen,3672
Beckum,1539
Beelen,253
Drensteinfurt,371
Ennigerloh,815
Everswinkel,253
Oelde,1644
Ostbevern,401
Sassenberg,506
Sendenhorst,405
Telgte,698
Wadersloh,564
Warendorf,1220
GESAMT,12341
