Ort,Gesamtzahl
Ahlen,4105
Beckum,1844
Beelen,349
Drensteinfurt,436
Ennigerloh,933
Everswinkel,284
Oelde,1833
Ostbevern,459
Sassenberg,621
Sendenhorst,461
Telgte,766
Wadersloh,636
Warendorf,1519
GESAMT,14246
