Ort,Gesamtzahl
Ahlen,3445
Beckum,1452
Beelen,240
Drensteinfurt,359
Ennigerloh,775
Everswinkel,232
Oelde,1563
Ostbevern,393
Sassenberg,481
Sendenhorst,387
Telgte,625
Wadersloh,540
Warendorf,1131
GESAMT,11623
