Ort,Gesamtzahl
Ahlen,3841
Beckum,1626
Beelen,280
Drensteinfurt,381
Ennigerloh,852
Everswinkel,265
Oelde,1692
Ostbevern,404
Sassenberg,517
Sendenhorst,418
Telgte,725
Wadersloh,592
Warendorf,1312
GESAMT,12905
