Ort,Gesamtzahl
Ahlen,3557
Beckum,1477
Beelen,245
Drensteinfurt,363
Ennigerloh,794
Everswinkel,240
Oelde,1599
Ostbevern,395
Sassenberg,500
Sendenhorst,390
Telgte,639
Wadersloh,559
Warendorf,1157
GESAMT,11915
