Ort,Gesamtzahl
Ahlen,4301
Beckum,1995
Beelen,398
Drensteinfurt,495
Ennigerloh,1003
Everswinkel,333
Oelde,1940
Ostbevern,523
Sassenberg,725
Sendenhorst,471
Telgte,874
Wadersloh,694
Warendorf,1744
GESAMT,15496
