Ort,Gesamtzahl
Ahlen,3569
Beckum,1485
Beelen,247
Drensteinfurt,365
Ennigerloh,799
Everswinkel,246
Oelde,1602
Ostbevern,396
Sassenberg,500
Sendenhorst,390
Telgte,641
Wadersloh,559
Warendorf,1166
GESAMT,11965
