Ort,Gesamtzahl
Ahlen,8217
Beckum,3857
Beelen,719
Drensteinfurt,1251
Ennigerloh,1844
Everswinkel,744
Oelde,3251
Ostbevern,954
Sassenberg,1414
Sendenhorst,1196
Telgte,1429
Wadersloh,1318
Warendorf,3296
GESAMT,29490
