Ort,Gesamtzahl
Ahlen,4796
Beckum,2375
Beelen,465
Drensteinfurt,584
Ennigerloh,1147
Everswinkel,472
Oelde,2186
Ostbevern,628
Sassenberg,875
Sendenhorst,572
Telgte,1010
Wadersloh,888
Warendorf,2137
GESAMT,18135
