Ort,Gesamtzahl
Ahlen,3483
Beckum,1461
Beelen,244
Drensteinfurt,361
Ennigerloh,789
Everswinkel,234
Oelde,1575
Ostbevern,392
Sassenberg,492
Sendenhorst,389
Telgte,633
Wadersloh,552
Warendorf,1145
GESAMT,11750
