Ort,Gesamtzahl
Ahlen,4275
Beckum,1979
Beelen,390
Drensteinfurt,490
Ennigerloh,990
Everswinkel,321
Oelde,1927
Ostbevern,518
Sassenberg,719
Sendenhorst,469
Telgte,866
Wadersloh,689
Warendorf,1730
GESAMT,15363
