Ort,Gesamtzahl
Ahlen,3992
Beckum,1740
Beelen,299
Drensteinfurt,404
Ennigerloh,889
Everswinkel,273
Oelde,1763
Ostbevern,408
Sassenberg,559
Sendenhorst,437
Telgte,747
Wadersloh,607
Warendorf,1388
GESAMT,13506
