Ort,Gesamtzahl
Ahlen,3510
Beckum,1468
Beelen,245
Drensteinfurt,361
Ennigerloh,792
Everswinkel,235
Oelde,1586
Ostbevern,395
Sassenberg,497
Sendenhorst,389
Telgte,633
Wadersloh,552
Warendorf,1149
GESAMT,11812
