Ort,Gesamtzahl
Ahlen,7619
Beckum,3586
Beelen,660
Drensteinfurt,1157
Ennigerloh,1761
Everswinkel,710
Oelde,3103
Ostbevern,909
Sassenberg,1334
Sendenhorst,1131
Telgte,1381
Wadersloh,1268
Warendorf,3164
GESAMT,27783
