Ort,Gesamtzahl
Ahlen,5329
Beckum,2650
Beelen,532
Drensteinfurt,739
Ennigerloh,1342
Everswinkel,567
Oelde,2397
Ostbevern,719
Sassenberg,1079
Sendenhorst,741
Telgte,1135
Wadersloh,988
Warendorf,2505
GESAMT,20723
