Ort,Gesamtzahl
Ahlen,3462
Beckum,1453
Beelen,244
Drensteinfurt,359
Ennigerloh,777
Everswinkel,232
Oelde,1566
Ostbevern,393
Sassenberg,488
Sendenhorst,388
Telgte,630
Wadersloh,543
Warendorf,1131
GESAMT,11666
