Ort,Gesamtzahl
Ahlen,5192
Beckum,2600
Beelen,518
Drensteinfurt,706
Ennigerloh,1325
Everswinkel,551
Oelde,2339
Ostbevern,686
Sassenberg,1043
Sendenhorst,710
Telgte,1099
Wadersloh,965
Warendorf,2427
GESAMT,20161
