Ort,Gesamtzahl
Ahlen,5270
Beckum,2632
Beelen,525
Drensteinfurt,731
Ennigerloh,1342
Everswinkel,565
Oelde,2368
Ostbevern,705
Sassenberg,1069
Sendenhorst,739
Telgte,1123
Wadersloh,982
Warendorf,2480
GESAMT,20531
